2021-01-16T11:00:00.000Z,1610794800000,16
2021-01-16T10:55:00.000Z,1610794500000,17
2021-01-16T10:51:00.000Z,1610794260000,13
2021-01-16T10:46:00.000Z,1610793960000,12
2021-01-16T10:39:00.000Z,1610793540000,16
2021-01-16T10:34:00.000Z,1610793240000,11
2021-01-16T10:30:00.000Z,1610793000000,13
2021-01-16T10:25:00.000Z,1610792700000,12
2021-01-16T10:21:00.000Z,1610792460000,17
2021-01-16T10:19:00.000Z,1610792340000,16
2021-01-16T10:18:00.000Z,1610792280000,10
2021-01-16T10:16:00.000Z,1610792160000,10
2021-01-16T10:15:00.000Z,1610792100000,18
2021-01-16T10:14:00.000Z,1610792040000,13
2021-01-16T10:13:00.000Z,1610791980000,12
2021-01-16T10:12:00.000Z,1610791920000,10
2021-01-16T10:10:00.000Z,1610791800000,13
2021-01-16T10:09:00.000Z,1610791740000,11
2021-01-16T10:08:00.000Z,1610791680000,20
2021-01-16T10:07:00.000Z,1610791620000,10
2021-01-16T10:06:00.000Z,1610791560000,10
2021-01-16T10:05:00.000Z,1610791500000,17
2021-01-16T10:04:00.000Z,1610791440000,13
2021-01-16T10:02:00.000Z,1610791320000,13
2021-01-16T10:01:00.000Z,1610791260000,15
2021-01-16T10:00:00.000Z,1610791200000,18
2021-01-16T09:58:00.000Z,1610791080000,17
2021-01-16T09:56:00.000Z,1610790960000,14
2021-01-16T09:55:00.000Z,1610790900000,11
2021-01-16T09:54:00.000Z,1610790840000,10
2021-01-16T09:53:00.000Z,1610790780000,10
2021-01-16T09:49:00.000Z,1610790540000,11
2021-01-16T09:46:00.000Z,1610790360000,10
2021-01-16T09:45:00.000Z,1610790300000,10
2021-01-16T09:44:00.000Z,1610790240000,10
2021-01-16T09:43:00.000Z,1610790180000,11
2021-01-16T09:42:00.000Z,1610790120000,11
2021-01-16T09:41:00.000Z,1610790060000,10
2021-01-16T09:40:00.000Z,1610790000000,11
2021-01-16T09:39:00.000Z,1610789940000,11
2021-01-16T09:38:00.000Z,1610789880000,12
2021-01-16T09:34:00.000Z,1610789640000,10
2021-01-16T09:33:00.000Z,1610789580000,11
2021-01-16T09:31:00.000Z,1610789460000,11
2021-01-16T09:28:00.000Z,1610789280000,15
2021-01-16T09:27:00.000Z,1610789220000,12
2021-01-16T09:26:00.000Z,1610789160000,16
2021-01-16T09:25:00.000Z,1610789100000,15
2021-01-16T09:24:00.000Z,1610789040000,11
2021-01-16T09:23:00.000Z,1610788980000,11
2021-01-16T09:22:00.000Z,1610788920000,10
2021-01-16T09:20:00.000Z,1610788800000,12
2021-01-16T09:18:00.000Z,1610788680000,11
2021-01-16T09:15:00.000Z,1610788500000,10
2021-01-16T09:14:00.000Z,1610788440000,12
2021-01-16T09:07:00.000Z,1610788020000,14
2021-01-16T09:05:00.000Z,1610787900000,12
2021-01-16T09:04:00.000Z,1610787840000,13
2021-01-16T09:03:00.000Z,1610787780000,12
2021-01-16T09:01:00.000Z,1610787660000,10
2021-01-16T09:00:00.000Z,1610787600000,14
2021-01-16T08:56:00.000Z,1610787360000,11
2021-01-16T08:54:00.000Z,1610787240000,13
2021-01-16T08:51:00.000Z,1610787060000,13
2021-01-16T08:49:00.000Z,1610786940000,13
2021-01-16T08:48:00.000Z,1610786880000,11
2021-01-16T08:45:00.000Z,1610786700000,10
